Park Code,Category,Order,Family,Taxa Code,Scientific Name,Synonyms,Common Name,Occurrence,Occurrence Tags,Abundance,Nativeness,Nativeness Tags,Record Status
ACAD,Vascular Plant,Asterales,Asteraceae,89852,Antennaria parlinii ssp. parlinii,,Smooth Pussytoes,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,133758,Antennaria plantaginifolia,,Plantain-leaved Pussytoes,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,139495,Anthemis cotula,,"Mayweed, Stinking Chamomile",Present,,Uncommon,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,139498,Anthemis tinctoria,,Yellow Chamomile,Not In Park,Historical,,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,141462,Arctium lappa,,Great Burdock,Unconfirmed,,,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,141463,Arctium minus,,Common Burdock,Present,,Occasional,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,94128,Arctium vulgare,,Burdock,Unconfirmed,,,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,142176,Arnoseris minima,,Lamb Succory,Present,,Rare,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,133573,Artemisia stelleriana,,"Dusty Miler, Beach Wormwood",Unconfirmed,,,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,133647,Artemisia vulgaris,,Common Mugwort,Present,,Common,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,134292,Aster macrophyllus,,Large-leaved Aster,Present,,Common,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,134596,Aster radula,,Rough-leaved Aster,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,134673,Bidens cernua,,"Nodding Bur Marigold, Stick-tight",Unconfirmed,,,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,134681,Bidens connata,,Purple stem beggar's ticks,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,134669,Bidens frondosa,,"Beggar Ticks, Stick-tight",Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,152904,Bidens vulgata,,Tall Beggar Ticks,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,136814,Centaurea cyanus,,Batchelor's Buttons,Present,,Uncommon,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,136823,Centaurea jacea,,Brown knapweed,Present,,Uncommon,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,136829,Centaurea nigra,,Black knapweed,Not In Park,Historical,,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,173072,Chrysanthemum balsamita,,"Costmary, Mint-Geranium",Unconfirmed,,,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,135800,Cichorium intybus,,Chicory,Present,,Uncommon,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,139500,Cirsium arvense,,Canada Thistle,Present,,Common,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,140061,Cirsium discolor,,Thistle,Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,140088,Cirsium muticum,,Swamp Thistle,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,140134,Cirsium vulgare,,Bull Thistle,Present,,Common,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,138585,Conyza canadensis,,Horseweed,Present,,Unknown,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,171319,Doellingeria umbellata,,Flat-topped Aster,Present,,Common,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,139580,Echinops sphaerocephalus,,Globe Thistle,Unconfirmed,,,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,139614,Erechtites hieraciifolia,,Pilewort,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,135978,Erigeron annuus,,Daisy Fleabane,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,136944,Erigeron strigosus,,Lesser Daisy Fleabane,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,158061,Eupatorium maculatum,,Spotted Joe-Pye Weed,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,211114,Eupatorium perfoliatum var. perfoliatum,,Boneset,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,140446,Euthamia graminifolia,,Grass-leaved Goldenrod,Present,,Common,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,211163,Euthamia graminifolia var. nuttallii,,Grass-leaved Goldenrod,Present,,Unknown,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,140516,Galinsoga quadriradiata,,"Quickweed, Galinsoga",Present,,Common,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,158128,Gnaphalium uliginosum,,Low Cudweed,Present,,Common,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,142204,Helianthus annuus,,Common Sunflower,Present,,Unknown,Non-native,Cultivated,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,133729,Helianthus tuberosus,,Jerusalem Artichoke,Present,,Unknown,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,159182,Helianthus X laetiflorus,,Showy Sunflower,Unconfirmed,,,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,210257,Heliopsis helianthoides var. scabra,,"Oxeye, False Sunflower",Unconfirmed,,,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,142162,Hieracium aurantiacum,,"Devil's Paintbrush, Orange Hawkweed",Present,,Common,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,161162,Hieracium caespitosum,,"Field Hawkweed, King Devil",Present,,Common,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,142989,Hieracium canadense,,Canada Hawkweed,Present,,Common,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,161192,Hieracium kalmii,,Canada Hawkweed,Not In Park,Historical,,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,161194,Hieracium lachenalii,,Common Hawkweed,Present,,Common,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,143007,Hieracium murorum,,Golden Lungwort,Present,,Occasional,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,143008,Hieracium paniculatum,,Panicled Hawkweed,Present,,Unknown,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,143011,Hieracium pilosella,,Mouse Ear,Present,,Common,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,161207,Hieracium piloselloides,,"Smooth Hawkweed, King Devil",Unconfirmed,,,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,143018,Hieracium scabrum,,Rough Hawkweed,Present,,Unknown,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,211319,Hieracium scabrum var. tonsum,,Rough Hawkweed,Present,,Unknown,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,142997,Hieracium X floribundum,,"Pale Hawkweed, King Devil",Present,,Unknown,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,142182,Lactuca biennis,,Tall Blue Lettuce,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,142181,Lactuca canadensis,,Wild Lettuce,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,214045,Lactuca canadensis var. latifolia,,Wild Lettuce,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,214048,Lactuca canadensis var. longifolia,,Wild Lettuce,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,142194,Lactuca sativa,,Garden Lettuce,Present,,Uncommon,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,143677,Lapsana communis,,Nipplewort,Present,,Occasional,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,143735,Leontodon autumnalis,,Fall Dandelion,Present,,Common,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,232386,Leontodon autumnalis var. pratensis,,Fall Dandelion,Unconfirmed,,,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,143758,Leucanthemum vulgare,,Oxeye Daisy,Present,,Common,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,153776,Matricaria discoidea,,Pineapple Weed,Present,,Common,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,145873,Matricaria maritima,,Scentless Chamomile,Unconfirmed,,,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,145875,Matricaria perforata,,Scentless Chamomile,Unconfirmed,,,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,145876,Matricaria recutita,,Wild Chamomile,Unconfirmed,,,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,161464,Mycelis muralis,,Wall Lettuce,Present,,Common,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,170727,Oclemena acuminata,,Whorled or Mountain Aster,Present,,Common,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,170731,Oclemena nemoralis,,Bog Aster,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,170729,Oclemena X blakei,,aster,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,216032,Petasites frigidus var. palmatus,,Sweet Coltsfoot,Present,,Rare,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,136361,Prenanthes alba,,Rattlesnake root,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,136364,Prenanthes altissima,,Tall White Lettuce,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,159768,Prenanthes nana,,Dwarf Rattlesnake-root,Not In Park,False Report,,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,159770,Prenanthes trifoliolata,,Tall Rattlesnake-root,Present,,Common,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,203007,Pseudognaphalium helleri ssp. micradenium,,Sweet Everlasting,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,171192,Pseudognaphalium obtusifolium,,Fragrant everlasting,Present,,Unknown,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,215718,Rudbeckia hirta var. hirta,,Coneflower,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,215720,Rudbeckia hirta var. pulcherrima,,Black-eyed Susan,Present,,Occasional,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,137496,Senecio aureus,,Golden Ragwort,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,137493,Senecio jacobaea,,Stinking Willy,Present,,Unknown,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,162136,Senecio schweinitzianus,,Robbin's Ragwort,Present,,Rare,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,162142,Senecio sylvaticus,,Wood Ragwort,Present,,Occasional,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,138542,Senecio vulgaris,,Common Groundsel,Present,,Occasional,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,139388,Solidago bicolor,,Silver-rod,Present,,Common,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,139377,Solidago canadensis,,Canada Goldenrod,Present,,Common,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,139413,Solidago flexicaulis,,Zig-zag Goldenrod,Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,139415,Solidago gigantea,,Late Goldenrod,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,139423,Solidago hispida,,Hairy Goldenrod,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,139428,Solidago juncea,,Early Goldenrod,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,139440,Solidago nemoralis,,Gray Goldenrod,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,139454,Solidago puberula,,Downy Goldenrod,Present,,Common,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,139459,Solidago rugosa,,Rough-stemmed Goldenrod,Present,,Common,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,290870,Solidago rugosa var. villosa,,Rough-stemmed Goldenrod,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,139379,Solidago sempervirens,,Seaside Goldenrod,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,202981,Solidago simplex ssp. randii,,Rand's Goldenrod,Present,,Common,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,139477,Solidago squarrosa,,Stout Goldenrod,Not In Park,Historical,,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,139480,Solidago uliginosa,,Swamp Goldenrod,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,137727,Sonchus arvensis,,Field Sow Thistle,Present,,Occasional,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,137730,Sonchus asper,,Spiny-leaved Sow Thistle,Present,,Common,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,137733,Sonchus oleraceus,,Common Sow Thistle,Present,,Occasional,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,197671,Symphyotrichum ciliolatum,,Lindley's aster,Not In Park,Historical,,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,197675,Symphyotrichum cordifolium,,Heart-leaved Aster,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,197695,Symphyotrichum ericoides,,white heath aster,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,198400,Symphyotrichum lanceolatum,,Panicled Aster,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,198403,Symphyotrichum lateriflorum,,Calico or Starved Aster,Present,,Common,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,237328,Symphyotrichum lateriflorum var. hirsuticaule,,Calico or Starved Aster,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,198415,Symphyotrichum novae-angliae,,New England Aster,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,295981,Symphyotrichum novi-belgii var. novi-belgii,,New York Aster,Present,,Common,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,295983,Symphyotrichum novi-belgii var. villicaule,,hairy New York aster,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,198432,Symphyotrichum pilosum,,Heath Aster,Not In Park,Historical,,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,237353,Symphyotrichum praealtum var. angustior,,willowleaf aster,Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,198447,Symphyotrichum puniceum,,Purple-stemmed Aster,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,198449,Symphyotrichum racemosum,,Small White Aster,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,198476,Symphyotrichum tradescantii,,Shore aster,Not In Park,Historical,,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,198480,Symphyotrichum undulatum,,Wavy-leaved Aster,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,139492,Tanacetum vulgare,,Tansy,Present,,Occasional,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,138561,Taraxacum laevigatum,,Red-seeded Dandelion,Unconfirmed,,,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,203867,Taraxacum officinale ssp. officinale,,Common Dandelion,Present,,Common,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,138154,Tragopogon porrifolius,,"Salsify, oyster plant",Present,,Unknown,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,138155,Tragopogon pratensis,,goat's beard,Present,,Uncommon,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Asteraceae,138171,Tussilago farfara,,Coltsfoot,Present,,Uncommon,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Campanulaceae,135360,Campanula aparinoides,,Marsh Bellflower,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Asterales,Campanulaceae,136180,Campanula rapunculoides,,Creeping Bellfloweer,Present,,Occasional,Non-native,,Approved
ACAD,Vascular Plant,Asterales,Campanulaceae,136183,Campanula rotundifolia,,Harebell,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Asterales,Campanulaceae,136193,Lobelia cardinalis,,Cardinal Flower,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Asterales,Campanulaceae,136205,Lobelia dortmanna,,Water Lobelia,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Asterales,Campanulaceae,136214,Lobelia inflata,,Indian Tobacco,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Asterales,Campanulaceae,136223,Lobelia spicata,,Spiked Lobelia,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Asterales,Campanulaceae,136984,Triodanis perfoliata,,Venus's Looking-glass,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Asterales,Menyanthaceae,129105,Menyanthes trifoliata,,Buckbean,Present,,Uncommon,Native,,Approved
ACAD,Vascular Plant,Asterales,Menyanthaceae,128185,Nymphoides cordata,,Floating Heart,Present,,Occasional,Native,,Approved
ACAD,Vascular Plant,Boraginales,Boraginaceae,84181,Anchusa arvensis,,Small Bugloss,Not In Park,Historical,,Non-native,,Approved
ACAD,Vascular Plant,Boraginales,Boraginaceae,131020,Anchusa officinalis,,Common Bugloss,Unconfirmed,,,Non-native,,Approved
ACAD,Vascular Plant,Boraginales,Boraginaceae,131030,Borago officinalis,,Borage,Present,,Unknown,Non-native,,Approved
ACAD,Vascular Plant,Boraginales,Boraginaceae,159254,Lappula squarrosa,,European Stickseed,Unconfirmed,,,Non-native,,Approved
ACAD,Vascular Plant,Boraginales,Boraginaceae,130292,Mertensia maritima,,"Sea Lungwort, Oysterleaf",Present,,Rare,Native,,Approved
ACAD,Vascular Plant,Boraginales,Boraginaceae,130991,Myosotis arvensis,,Forget-me-not,Unconfirmed,,,Non-native,,Approved
ACAD,Vascular Plant,Boraginales,Boraginaceae,130992,Myosotis discolor,,"changing forget-me-not, yellowandblue forget-me-not",Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Boraginales,Boraginaceae,130325,Myosotis laxa,,True Forget-me-not,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Boraginales,Boraginaceae,130996,Myosotis scorpioides,,True Forget-me-not,Unconfirmed,,,Non-native,,Approved
ACAD,Vascular Plant,Boraginales,Boraginaceae,130997,Myosotis sylvatica,,Garden Forget-me-not,Unconfirmed,,,Non-native,,Approved
ACAD,Vascular Plant,Boraginales,Boraginaceae,132830,Symphytum officinale,,Comfrey,Present,,Unknown,Non-native,Cultivated,Approved
ACAD,Vascular Plant,Brassicales,Brassicaceae,90451,Alliaria petiolata,,Garlic Mustard,Present,,Occasional,Non-native,,Approved
ACAD,Vascular Plant,Brassicales,Brassicaceae,123368,Alyssum alyssoides,,Alyssum,Present,,Unknown,Non-native,Cultivated,Approved
ACAD,Vascular Plant,Brassicales,Brassicaceae,121249,Arabis drummondii,,Rock Cress,Present,,Rare,Native,,Approved
ACAD,Vascular Plant,Brassicales,Brassicaceae,208886,Arabis hirsuta var. pycnocarpa,,Hairy rock-cress,Unconfirmed,,,Native,,Approved
ACAD,Vascular Plant,Brassicales,Brassicaceae,123383,Armoracia rusticana,,Horseradish,Present,,Unknown,Non-native,Cultivated,Approved
ACAD,Vascular Plant,Brassicales,Brassicaceae,121308,Barbarea vulgaris,,"Winter Cress, Yellow Rocket",Present,,Common,Non-native,,Approved
ACAD,Vascular Plant,Brassicales,Brassicaceae,124457,Berteroa incana,,Hoary Alyssum,Unconfirmed,,,Non-native,,Approved
ACAD,Vascular Plant,Brassicales,Brassicaceae,124464,Brassica juncea,,Indian Mustard,Present,,Uncommon,Non-native,,Approved
ACAD,Vascular Plant,Brassicales,Brassicaceae,124467,Brassica nigra,,Black Mustard,Present,,Occasional,Non-native,,Approved
ACAD,Vascular Plant,Brassicales,Brassicaceae,124469,Brassica rapa,,"Field Mustard, Rape",Present,,Uncommon,Non-native,,Approved
ACAD,Vascular Plant,Brassicales,Brassicaceae,121323,Cakile edentula,,Sea Rocket,Present,,Common,Native,,Approved
ACAD,Vascular Plant,Brassicales,Brassicaceae,120479,Camelina microcarpa,,False Flax,Unconfirmed,,,Non-native,,Approved
ACAD,Vascular Plant,Brassicales,Brassicaceae,120482,Camelina sativa,,Gold-of-Pleasure,Unconfirmed,,,Non-native,,Approved
ACAD,Vascular Plant,Brassicales,Brassicaceae,121335,Capsella bursa-pastoris,,Shepherd's Purse,Present,,Common,Non-native,,Approved
ACAD,Vascular Plant,Brassicales,Brassicaceae,121370,Cardamine impatiens,,narrowleaf bittercress,Present,,Rare,Non-native,,Approved
